epoch,bpd,learning_rate,loss,val_bpd,val_learning_rate,val_loss
349,5.955172538757324,9.999999747378752e-05,-1.4173673391342163,NA,NA,NA
350,5.955017566680908,9.999999747378752e-05,-1.4174740314483643,NA,NA,NA
351,5.9555816650390625,9.999999747378752e-05,-1.417080283164978,NA,NA,NA
352,5.953893661499023,9.999999747378752e-05,-1.418253779411316,NA,NA,NA
353,5.951604843139648,9.999999747378752e-05,-1.4198373556137085,NA,NA,NA
354,5.952033042907715,9.999999747378752e-05,-1.4195419549942017,NA,NA,NA
355,5.951904296875,9.999999747378752e-05,-1.4196288585662842,NA,NA,NA
356,5.950031280517578,9.999999747378752e-05,-1.4209319353103638,NA,NA,NA
357,5.950927257537842,9.999999747378752e-05,-1.420310616493225,NA,NA,NA
358,5.951488494873047,9.999999747378752e-05,-1.419920563697815,NA,NA,NA
359,5.948551654815674,9.999999747378752e-05,-1.421958088874817,NA,NA,NA
360,5.948683738708496,9.999999747378752e-05,-1.421865463256836,NA,NA,NA
361,5.948427677154541,9.999999747378752e-05,-1.422041893005371,NA,NA,NA
362,5.948072910308838,9.999999747378752e-05,-1.4222859144210815,NA,NA,NA
363,5.947587490081787,9.999999747378752e-05,-1.4226226806640625,NA,NA,NA
364,5.946498870849609,9.999999747378752e-05,-1.4233776330947876,NA,NA,NA
365,5.946268081665039,9.999999747378752e-05,-1.4235368967056274,NA,NA,NA
366,5.946347236633301,9.999999747378752e-05,-1.4234825372695923,NA,NA,NA
367,5.944465160369873,9.999999747378752e-05,-1.424791932106018,NA,NA,NA
368,5.945174694061279,9.999999747378752e-05,-1.42429518699646,NA,NA,NA
369,5.945390701293945,9.999999747378752e-05,-1.4241479635238647,NA,NA,NA
370,5.9441022872924805,9.999999747378752e-05,-1.4250385761260986,NA,NA,NA
371,5.942340850830078,9.999999747378752e-05,-1.426260232925415,NA,NA,NA
372,5.942633152008057,9.999999747378752e-05,-1.4260567426681519,NA,NA,NA
373,5.941577911376953,9.999999747378752e-05,-1.426792860031128,NA,NA,NA
374,5.941687107086182,9.999999747378752e-05,-1.426716685295105,NA,NA,NA
375,5.940981388092041,9.999999747378752e-05,-1.4272007942199707,NA,NA,NA
376,5.941898822784424,9.999999747378752e-05,-1.4265691041946411,NA,NA,NA
377,5.942111968994141,9.999999747378752e-05,-1.4264196157455444,NA,NA,NA
378,5.941069602966309,9.999999747378752e-05,-1.427141785621643,NA,NA,NA
379,5.940948486328125,9.999999747378752e-05,-1.4272255897521973,NA,NA,NA
380,5.9385576248168945,9.999999747378752e-05,-1.4288837909698486,NA,NA,NA
381,5.938596248626709,9.999999747378752e-05,-1.4288547039031982,NA,NA,NA
382,5.936848163604736,9.999999747378752e-05,-1.430068016052246,NA,NA,NA
383,5.936859130859375,9.999999747378752e-05,-1.4300599098205566,NA,NA,NA
384,5.938021183013916,9.999999747378752e-05,-1.4292556047439575,NA,NA,NA
385,5.9364333152771,9.999999747378752e-05,-1.4303556680679321,NA,NA,NA
386,5.935938835144043,9.999999747378752e-05,-1.430698275566101,NA,NA,NA
387,5.93692684173584,9.999999747378752e-05,-1.4300099611282349,NA,NA,NA
388,5.935819625854492,9.999999747378752e-05,-1.4307808876037598,NA,NA,NA
389,5.934370994567871,9.999999747378752e-05,-1.4317845106124878,NA,NA,NA
390,5.934716701507568,9.999999747378752e-05,-1.431546926498413,NA,NA,NA
391,5.936126708984375,9.999999747378752e-05,-1.430566430091858,NA,NA,NA
392,5.933692455291748,9.999999747378752e-05,-1.432254433631897,NA,NA,NA
393,5.933091640472412,9.999999747378752e-05,-1.4326722621917725,NA,NA,NA
394,5.9314656257629395,9.999999747378752e-05,-1.4337966442108154,NA,NA,NA
395,5.933326244354248,9.999999747378752e-05,-1.4325059652328491,NA,NA,NA
396,5.931539058685303,9.999999747378752e-05,-1.433746099472046,NA,NA,NA
397,5.931331157684326,9.999999747378752e-05,-1.4338912963867188,NA,NA,NA
398,5.932108402252197,9.999999747378752e-05,-1.4333536624908447,NA,NA,NA
399,5.932660102844238,9.999999747378752e-05,-1.4329723119735718,NA,NA,NA
400,5.930333137512207,9.999999747378752e-05,-1.4345825910568237,NA,NA,NA
401,5.93081521987915,9.999999747378752e-05,-1.4342504739761353,NA,NA,NA
402,5.929012298583984,9.999999747378752e-05,-1.4355002641677856,NA,NA,NA
403,5.929818153381348,9.999999747378752e-05,-1.4349408149719238,NA,NA,NA
404,5.928623676300049,9.999999747378752e-05,-1.4357670545578003,NA,NA,NA
405,5.930120944976807,9.999999747378752e-05,-1.4347318410873413,NA,NA,NA
406,5.927602767944336,9.999999747378752e-05,-1.436476707458496,NA,NA,NA
407,5.926564693450928,9.999999747378752e-05,-1.4371947050094604,NA,NA,NA
408,5.9283671379089355,9.999999747378752e-05,-1.4359447956085205,NA,NA,NA
409,5.92673921585083,9.999999747378752e-05,-1.4370758533477783,NA,NA,NA
410,5.925752639770508,9.999999747378752e-05,-1.4377615451812744,NA,NA,NA
411,5.926116943359375,9.999999747378752e-05,-1.4375039339065552,NA,NA,NA
412,5.926891803741455,9.999999747378752e-05,-1.4369678497314453,NA,NA,NA
413,5.925853729248047,9.999999747378752e-05,-1.4376895427703857,NA,NA,NA
414,5.926150798797607,9.999999747378752e-05,-1.4374804496765137,NA,NA,NA
415,5.9251627922058105,9.999999747378752e-05,-1.4381678104400635,NA,NA,NA
416,5.924684047698975,9.999999747378752e-05,-1.4384979009628296,NA,NA,NA
417,5.925229549407959,9.999999747378752e-05,-1.4381208419799805,NA,NA,NA
418,5.923613548278809,9.999999747378752e-05,-1.4392404556274414,NA,NA,NA
419,5.924195289611816,9.999999747378752e-05,-1.4388364553451538,NA,NA,NA
420,5.9232916831970215,9.999999747378752e-05,-1.4394654035568237,NA,NA,NA
421,5.922080039978027,9.999999747378752e-05,-1.4403033256530762,NA,NA,NA
422,5.922269821166992,9.999999747378752e-05,-1.4401696920394897,NA,NA,NA
423,5.921718597412109,9.999999747378752e-05,-1.4405560493469238,NA,NA,NA
424,5.921406269073486,9.999999747378752e-05,-1.4407705068588257,NA,NA,NA
425,5.9220805168151855,9.999999747378752e-05,-1.440305471420288,NA,NA,NA
426,5.92110013961792,9.999999747378752e-05,-1.4409860372543335,NA,NA,NA
427,5.920676231384277,9.999999747378752e-05,-1.4412775039672852,NA,NA,NA
428,5.920526027679443,9.999999747378752e-05,-1.4413806200027466,NA,NA,NA
429,5.919250011444092,9.999999747378752e-05,-1.442265272140503,NA,NA,NA
430,5.919349193572998,9.999999747378752e-05,-1.4421958923339844,NA,NA,NA
431,5.919185638427734,9.999999747378752e-05,-1.4423104524612427,NA,NA,NA
432,5.918018341064453,9.999999747378752e-05,-1.4431214332580566,NA,NA,NA
433,5.919120788574219,9.999999747378752e-05,-1.4423565864562988,NA,NA,NA
434,5.918219089508057,9.999999747378752e-05,-1.4429820775985718,NA,NA,NA
435,5.917257308959961,9.999999747378752e-05,-1.4436463117599487,NA,NA,NA
436,5.91824197769165,9.999999747378752e-05,-1.4429658651351929,NA,NA,NA
437,5.918181419372559,9.999999747378752e-05,-1.4430031776428223,NA,NA,NA
438,5.917877197265625,9.999999747378752e-05,-1.4432169198989868,NA,NA,NA
439,5.918247699737549,9.999999747378752e-05,-1.4429607391357422,NA,NA,NA
440,5.9172892570495605,9.999999747378752e-05,-1.4436241388320923,NA,NA,NA
441,5.9157609939575195,9.999999747378752e-05,-1.444684386253357,NA,NA,NA
442,5.915277004241943,9.999999747378752e-05,-1.4450197219848633,NA,NA,NA
443,5.914458751678467,9.999999747378752e-05,-1.445587396621704,NA,NA,NA
444,5.914639472961426,9.999999747378752e-05,-1.445461630821228,NA,NA,NA
445,5.913601398468018,9.999999747378752e-05,-1.4461818933486938,NA,NA,NA
446,5.914734840393066,9.999999747378752e-05,-1.4453943967819214,NA,NA,NA
447,5.913410186767578,9.999999747378752e-05,-1.4463143348693848,NA,NA,NA
448,5.914834976196289,9.999999747378752e-05,-1.4453258514404297,NA,NA,NA
449,5.912516117095947,9.999999747378752e-05,-1.446932077407837,NA,NA,NA
450,5.913550853729248,9.999999747378752e-05,-1.4462167024612427,NA,NA,NA
451,5.912245750427246,9.999999747378752e-05,-1.4471230506896973,NA,NA,NA
452,5.910542964935303,9.999999747378752e-05,-1.4483028650283813,NA,NA,NA
453,5.910898685455322,9.999999747378752e-05,-1.448056697845459,NA,NA,NA
454,5.912275314331055,9.999999747378752e-05,-1.4470984935760498,NA,NA,NA
455,5.91234827041626,9.999999747378752e-05,-1.4470505714416504,NA,NA,NA
456,5.910425186157227,9.999999747378752e-05,-1.4483833312988281,NA,NA,NA
457,5.909363746643066,9.999999747378752e-05,-1.449118733406067,NA,NA,NA
458,5.910018444061279,9.999999747378752e-05,-1.4486643075942993,NA,NA,NA
459,5.912374019622803,9.999999747378752e-05,-1.4470325708389282,NA,NA,NA
460,5.909301280975342,9.999999747378752e-05,-1.4491634368896484,NA,NA,NA
461,5.9087114334106445,9.999999747378752e-05,-1.449573278427124,NA,NA,NA
462,5.908448696136475,9.999999747378752e-05,-1.4497536420822144,NA,NA,NA
463,5.908393859863281,9.999999747378752e-05,-1.4497941732406616,NA,NA,NA
464,5.90809965133667,9.999999747378752e-05,-1.4499940872192383,NA,NA,NA
465,5.9080681800842285,9.999999747378752e-05,-1.4500163793563843,NA,NA,NA
466,5.909325122833252,9.999999747378752e-05,-1.4491463899612427,NA,NA,NA
467,5.908859729766846,9.999999747378752e-05,-1.4494681358337402,NA,NA,NA
468,5.90791654586792,9.999999747378752e-05,-1.4501234292984009,NA,NA,NA
469,5.9062323570251465,9.999999747378752e-05,-1.4512877464294434,NA,NA,NA
470,5.907469749450684,9.999999747378752e-05,-1.4504314661026,NA,NA,NA
471,5.907482624053955,9.999999747378752e-05,-1.4504199028015137,NA,NA,NA
472,5.906728744506836,9.999999747378752e-05,-1.4509445428848267,NA,NA,NA
473,5.905908107757568,9.999999747378752e-05,-1.4515146017074585,NA,NA,NA
474,5.906253337860107,9.999999747378752e-05,-1.4512760639190674,NA,NA,NA
475,5.904911041259766,9.999999747378752e-05,-1.4522020816802979,NA,NA,NA
476,5.905107498168945,9.999999747378752e-05,-1.452068567276001,NA,NA,NA
477,5.904266357421875,9.999999747378752e-05,-1.452652096748352,NA,NA,NA
478,5.9067182540893555,9.999999747378752e-05,-1.4509518146514893,NA,NA,NA
479,5.904788970947266,9.999999747378752e-05,-1.45229172706604,NA,NA,NA
480,5.904519081115723,9.999999747378752e-05,-1.4524770975112915,NA,NA,NA
481,5.903036117553711,9.999999747378752e-05,-1.453506588935852,NA,NA,NA
482,5.903782844543457,9.999999747378752e-05,-1.4529850482940674,NA,NA,NA
483,5.903326034545898,9.999999747378752e-05,-1.4533072710037231,NA,NA,NA
484,5.902772903442383,9.999999747378752e-05,-1.453685998916626,NA,NA,NA
485,5.904165267944336,9.999999747378752e-05,-1.452720046043396,NA,NA,NA
486,5.90300989151001,9.999999747378752e-05,-1.4535243511199951,NA,NA,NA
487,5.902555465698242,9.999999747378752e-05,-1.4538382291793823,NA,NA,NA
488,5.901767730712891,9.999999747378752e-05,-1.4543852806091309,NA,NA,NA
489,5.901979923248291,9.999999747378752e-05,-1.4542354345321655,NA,NA,NA
490,5.9017415046691895,9.999999747378752e-05,-1.4544004201889038,NA,NA,NA
491,5.900225639343262,9.999999747378752e-05,-1.455454707145691,NA,NA,NA
492,5.899974346160889,9.999999747378752e-05,-1.4556288719177246,NA,NA,NA
493,5.899018287658691,9.999999747378752e-05,-1.4562896490097046,NA,NA,NA
494,5.899328708648682,9.999999747378752e-05,-1.4560719728469849,NA,NA,NA
495,5.899752140045166,9.999999747378752e-05,-1.4557783603668213,NA,NA,NA
496,5.899910926818848,9.999999747378752e-05,-1.4556694030761719,NA,NA,NA
497,5.899778842926025,9.999999747378752e-05,-1.4557619094848633,NA,NA,NA
498,5.898100852966309,9.999999747378752e-05,-1.4569239616394043,NA,NA,NA
499,5.898463249206543,9.999999747378752e-05,-1.4566731452941895,NA,NA,NA
500,5.8988261222839355,9.999999747378752e-05,-1.4564228057861328,NA,NA,NA
501,5.898693561553955,9.999999747378752e-05,-1.4565144777297974,NA,NA,NA
502,5.897329330444336,9.999999747378752e-05,-1.4574602842330933,NA,NA,NA
503,5.896276950836182,9.999999747378752e-05,-1.4581900835037231,NA,NA,NA
504,5.897770881652832,9.999999747378752e-05,-1.4571537971496582,NA,NA,NA
505,5.896109580993652,9.999999747378752e-05,-1.45830500125885,NA,NA,NA
506,5.896512031555176,9.999999747378752e-05,-1.4580248594284058,NA,NA,NA
507,5.8971757888793945,9.999999747378752e-05,-1.457565426826477,NA,NA,NA
508,5.895572185516357,9.999999747378752e-05,-1.4586793184280396,NA,NA,NA
509,5.8970208168029785,9.999999747378752e-05,-1.4576735496520996,NA,NA,NA
510,5.895638465881348,9.999999747378752e-05,-1.4586321115493774,NA,NA,NA
511,5.895226001739502,9.999999747378752e-05,-1.4589166641235352,NA,NA,NA
512,5.894990921020508,9.999999747378752e-05,-1.4590811729431152,NA,NA,NA
513,5.895028591156006,9.999999747378752e-05,-1.4590574502944946,NA,NA,NA
514,5.8940606117248535,9.999999747378752e-05,-1.4597222805023193,NA,NA,NA
515,5.893824577331543,9.999999747378752e-05,-1.459889531135559,NA,NA,NA
516,5.89359712600708,9.999999747378752e-05,-1.4600461721420288,NA,NA,NA
517,5.894131183624268,9.999999747378752e-05,-1.4596768617630005,NA,NA,NA
518,5.893754005432129,9.999999747378752e-05,-1.4599387645721436,NA,NA,NA
519,5.893348693847656,9.999999747378752e-05,-1.460219144821167,NA,NA,NA
520,5.893874645233154,9.999999747378752e-05,-1.4598547220230103,NA,NA,NA
521,5.893186569213867,9.999999747378752e-05,-1.460334300994873,NA,NA,NA
522,5.8939008712768555,9.999999747378752e-05,-1.4598383903503418,NA,NA,NA
523,5.892909049987793,9.999999747378752e-05,-1.4605234861373901,NA,NA,NA
524,5.8914899826049805,9.999999747378752e-05,-1.4615072011947632,NA,NA,NA
525,5.892994403839111,9.999999747378752e-05,-1.460464596748352,NA,NA,NA
526,5.891444683074951,9.999999747378752e-05,-1.4615387916564941,NA,NA,NA
527,5.890566349029541,9.999999747378752e-05,-1.4621471166610718,NA,NA,NA
528,5.89143705368042,9.999999747378752e-05,-1.4615446329116821,NA,NA,NA
529,5.89071798324585,9.999999747378752e-05,-1.4620444774627686,NA,NA,NA
530,5.890655994415283,9.999999747378752e-05,-1.4620864391326904,NA,NA,NA
531,5.890290260314941,9.999999747378752e-05,-1.4623407125473022,NA,NA,NA
532,5.890715599060059,9.999999747378752e-05,-1.462044358253479,NA,NA,NA
533,5.88987398147583,9.999999747378752e-05,-1.4626293182373047,NA,NA,NA
534,5.889532566070557,9.999999747378752e-05,-1.4628665447235107,NA,NA,NA
535,5.889649391174316,9.999999747378752e-05,-1.4627838134765625,NA,NA,NA
536,5.8891425132751465,9.999999747378752e-05,-1.463133692741394,NA,NA,NA
537,5.88871431350708,9.999999747378752e-05,-1.463433027267456,NA,NA,NA
538,5.88706636428833,9.999999747378752e-05,-1.4645761251449585,NA,NA,NA
539,5.8880462646484375,9.999999747378752e-05,-1.4638946056365967,NA,NA,NA
540,5.8887481689453125,9.999999747378752e-05,-1.4634076356887817,NA,NA,NA
541,5.888341903686523,9.999999747378752e-05,-1.463688611984253,NA,NA,NA
542,5.889728546142578,9.999999747378752e-05,-1.4627302885055542,NA,NA,NA
543,5.889536380767822,9.999999747378752e-05,-1.462860345840454,NA,NA,NA
544,5.887564182281494,9.999999747378752e-05,-1.4642267227172852,NA,NA,NA
545,5.887221813201904,9.999999747378752e-05,-1.4644650220870972,NA,NA,NA
546,5.887332439422607,9.999999747378752e-05,-1.4643915891647339,NA,NA,NA
547,5.886409759521484,9.999999747378752e-05,-1.4650272130966187,NA,NA,NA
548,5.886751651763916,9.999999747378752e-05,-1.4647932052612305,NA,NA,NA
549,5.885626316070557,9.999999747378752e-05,-1.4655717611312866,NA,NA,NA
550,5.8854546546936035,9.999999747378752e-05,-1.465692400932312,NA,NA,NA
551,5.885343074798584,9.999999747378752e-05,-1.465768575668335,NA,NA,NA
552,5.88637113571167,9.999999747378752e-05,-1.4650554656982422,NA,NA,NA
553,5.886000156402588,9.999999747378752e-05,-1.4653137922286987,NA,NA,NA
554,5.884139537811279,9.999999747378752e-05,-1.4666037559509277,NA,NA,NA
555,5.886001110076904,9.999999747378752e-05,-1.4653160572052002,NA,NA,NA
556,5.884734153747559,9.999999747378752e-05,-1.4661924839019775,NA,NA,NA
557,5.88531494140625,9.999999747378752e-05,-1.4657872915267944,NA,NA,NA
558,5.883289337158203,9.999999747378752e-05,-1.4671932458877563,NA,NA,NA
559,5.884829521179199,9.999999747378752e-05,-1.4661266803741455,NA,NA,NA
560,5.8855133056640625,9.999999747378752e-05,-1.4656497240066528,NA,NA,NA
561,5.884648323059082,9.999999747378752e-05,-1.4662491083145142,NA,NA,NA
562,5.883796691894531,9.999999747378752e-05,-1.4668407440185547,NA,NA,NA
563,5.88444185256958,9.999999747378752e-05,-1.4663934707641602,NA,NA,NA
564,5.883989334106445,9.999999747378752e-05,-1.4667068719863892,NA,NA,NA
565,5.882845401763916,9.999999747378752e-05,-1.467501163482666,NA,NA,NA
566,5.882225036621094,9.999999747378752e-05,-1.4679299592971802,NA,NA,NA
567,5.883248329162598,9.999999747378752e-05,-1.4672200679779053,NA,NA,NA
568,5.883668422698975,9.999999747378752e-05,-1.4669309854507446,NA,NA,NA
569,5.8814873695373535,9.999999747378752e-05,-1.4684380292892456,NA,NA,NA
570,5.880989074707031,9.999999747378752e-05,-1.4687869548797607,NA,NA,NA
571,5.882256984710693,9.999999747378752e-05,-1.4679036140441895,NA,NA,NA
572,5.881591796875,9.999999747378752e-05,-1.4683693647384644,NA,NA,NA
573,5.8809638023376465,9.999999747378752e-05,-1.4688048362731934,NA,NA,NA
574,5.881976127624512,9.999999747378752e-05,-1.4681007862091064,NA,NA,NA
575,5.8818678855896,9.999999747378752e-05,-1.4681779146194458,NA,NA,NA
576,5.880549430847168,9.999999747378752e-05,-1.4690920114517212,NA,NA,NA
577,5.880955219268799,9.999999747378752e-05,-1.468808650970459,NA,NA,NA
578,5.879773139953613,9.999999747378752e-05,-1.4696288108825684,NA,NA,NA
579,5.880448818206787,9.999999747378752e-05,-1.469162940979004,NA,NA,NA
580,5.880462646484375,9.999999747378752e-05,-1.4691481590270996,NA,NA,NA
581,5.880506992340088,9.999999747378752e-05,-1.4691208600997925,NA,NA,NA
582,5.881319046020508,9.999999747378752e-05,-1.4685566425323486,NA,NA,NA
583,5.880526065826416,9.999999747378752e-05,-1.469107985496521,NA,NA,NA
584,5.877721786499023,9.999999747378752e-05,-1.4710502624511719,NA,NA,NA
585,5.8799004554748535,9.999999747378752e-05,-1.4695404767990112,NA,NA,NA
586,5.877396583557129,9.999999747378752e-05,-1.4712767601013184,NA,NA,NA
587,5.877889633178711,9.999999747378752e-05,-1.4709354639053345,NA,NA,NA
588,5.879438877105713,9.999999747378752e-05,-1.4698584079742432,NA,NA,NA
589,5.87850284576416,9.999999747378752e-05,-1.4705103635787964,NA,NA,NA
590,5.877895355224609,9.999999747378752e-05,-1.4709304571151733,NA,NA,NA
591,5.87677526473999,9.999999747378752e-05,-1.4717085361480713,NA,NA,NA
592,5.8766937255859375,9.999999747378752e-05,-1.4717626571655273,NA,NA,NA
593,5.877058506011963,9.999999747378752e-05,-1.4715089797973633,NA,NA,NA
594,5.876763343811035,9.999999747378752e-05,-1.4717150926589966,NA,NA,NA
595,5.8761396408081055,9.999999747378752e-05,-1.4721497297286987,NA,NA,NA
596,5.8779401779174805,9.999999747378752e-05,-1.4708999395370483,NA,NA,NA
597,5.877512454986572,9.999999747378752e-05,-1.4711968898773193,NA,NA,NA
598,5.877233982086182,9.999999747378752e-05,-1.4713910818099976,NA,NA,NA
599,5.875646114349365,9.999999747378752e-05,-1.4724913835525513,NA,NA,NA
600,5.875882625579834,9.999999747378752e-05,-1.4723272323608398,NA,NA,NA
601,5.87576150894165,9.999999747378752e-05,-1.4724088907241821,NA,NA,NA
602,5.874732971191406,9.999999747378752e-05,-1.4731205701828003,NA,NA,NA
603,5.875270366668701,9.999999747378752e-05,-1.472750186920166,NA,NA,NA
604,5.876101970672607,9.999999747378752e-05,-1.4721769094467163,NA,NA,NA
605,5.876450538635254,9.999999747378752e-05,-1.4719325304031372,NA,NA,NA
606,5.876563549041748,9.999999747378752e-05,-1.4718527793884277,NA,NA,NA
607,5.875819206237793,9.999999747378752e-05,-1.4723690748214722,NA,NA,NA
608,5.874954700469971,9.999999747378752e-05,-1.4729703664779663,NA,NA,NA
609,5.874700546264648,9.999999747378752e-05,-1.4731440544128418,NA,NA,NA
610,5.873755931854248,9.999999747378752e-05,-1.4738012552261353,NA,NA,NA
611,5.8730669021606445,9.999999747378752e-05,-1.4742763042449951,NA,NA,NA
612,5.872085094451904,9.999999747378752e-05,-1.4749590158462524,NA,NA,NA
613,5.873675346374512,9.999999747378752e-05,-1.4738550186157227,NA,NA,NA
614,5.872934818267822,9.999999747378752e-05,-1.4743678569793701,NA,NA,NA
615,5.87266206741333,9.999999747378752e-05,-1.4745582342147827,NA,NA,NA
616,5.872844696044922,9.999999747378752e-05,-1.4744322299957275,NA,NA,NA
617,5.8735175132751465,9.999999747378752e-05,-1.4739620685577393,NA,NA,NA
618,5.87183141708374,9.999999747378752e-05,-1.4751341342926025,NA,NA,NA
619,5.873743534088135,9.999999747378752e-05,-1.4738085269927979,NA,NA,NA
620,5.872027397155762,9.999999747378752e-05,-1.474997878074646,NA,NA,NA
621,5.871589660644531,9.999999747378752e-05,-1.4752999544143677,NA,NA,NA
622,5.871452808380127,9.999999747378752e-05,-1.4753954410552979,NA,NA,NA
623,5.871856689453125,9.999999747378752e-05,-1.4751172065734863,NA,NA,NA
624,5.872853755950928,9.999999747378752e-05,-1.4744254350662231,NA,NA,NA
625,5.872612476348877,9.999999747378752e-05,-1.4745901823043823,NA,NA,NA
626,5.872287750244141,9.999999747378752e-05,-1.474817156791687,NA,NA,NA
627,5.87354040145874,9.999999747378752e-05,-1.4739503860473633,NA,NA,NA
628,5.871698379516602,9.999999747378752e-05,-1.4752273559570312,NA,NA,NA
629,5.873247146606445,9.999999747378752e-05,-1.4741528034210205,NA,NA,NA
630,5.872386932373047,9.999999747378752e-05,-1.4747473001480103,NA,NA,NA
631,5.8706793785095215,9.999999747378752e-05,-1.4759318828582764,NA,NA,NA
632,5.871260166168213,9.999999747378752e-05,-1.4755311012268066,NA,NA,NA
633,5.87014627456665,9.999999747378752e-05,-1.4763026237487793,NA,NA,NA
634,5.869460582733154,9.999999747378752e-05,-1.4767781496047974,NA,NA,NA
635,5.870296955108643,9.999999747378752e-05,-1.4761998653411865,NA,NA,NA
636,5.870687484741211,9.999999747378752e-05,-1.4759291410446167,NA,NA,NA
637,5.8697662353515625,9.999999747378752e-05,-1.4765682220458984,NA,NA,NA
638,5.870595932006836,9.999999747378752e-05,-1.4759927988052368,NA,NA,NA
639,5.86911678314209,9.999999747378752e-05,-1.4770163297653198,NA,NA,NA
640,5.869073390960693,9.999999747378752e-05,-1.4770443439483643,NA,NA,NA
641,5.868746757507324,9.999999747378752e-05,-1.477271556854248,NA,NA,NA
642,5.867269992828369,9.999999747378752e-05,-1.4782958030700684,NA,NA,NA
643,5.8671135902404785,9.999999747378752e-05,-1.4784032106399536,NA,NA,NA
644,5.867600440979004,9.999999747378752e-05,-1.4780656099319458,NA,NA,NA
645,5.866550922393799,9.999999747378752e-05,-1.4787940979003906,NA,NA,NA
646,5.866684436798096,9.999999747378752e-05,-1.4787026643753052,NA,NA,NA
647,5.8674163818359375,9.999999747378752e-05,-1.4781919717788696,NA,NA,NA
648,5.867118835449219,9.999999747378752e-05,-1.4784018993377686,NA,NA,NA
649,5.86757230758667,9.999999747378752e-05,-1.4780861139297485,NA,NA,NA
650,5.8675312995910645,9.999999747378752e-05,-1.478115200996399,NA,NA,NA
651,5.867265701293945,9.999999747378752e-05,-1.4782984256744385,NA,NA,NA
652,5.867402076721191,9.999999747378752e-05,-1.4782036542892456,NA,NA,NA
653,5.8657708168029785,9.999999747378752e-05,-1.4793360233306885,NA,NA,NA
654,5.866370677947998,9.999999747378752e-05,-1.478916883468628,NA,NA,NA
